,respondent_id,h1n1_vaccine,seasonal_vaccine
7822,34529,0.30924055733252714,0.7014904956538172
7823,34530,0.16475060790628587,0.4194725731302049
7824,34531,0.06667251233938795,0.3198213368665441
7825,34532,0.04533474426214023,0.07502324745257205
7826,34533,0.11024635129684357,0.9382736461420911
7827,34534,0.08684984642030318,0.2656206581942334
7828,34535,0.10055157179253171,0.2557163724781089
7829,34536,0.09846117826896182,0.8275296764117714
7830,34537,0.04663514041108183,0.1372406480325138
7831,34538,0.28038340438179343,0.6015236820835853
7832,34539,0.07044873140537164,0.24827717011492362
7833,34540,0.02489305624931399,0.7127117219182763
7834,34541,0.2674332195232122,0.5521303532363142
7835,34542,0.6611898139709703,0.6229688598252408
7836,34543,0.10508984016401238,0.3909025737379863
7837,34544,0.047996480452547986,0.15062575006019194
7838,34545,0.4479802006017283,0.9370959265106803
7839,34546,0.1978106158176478,0.36158604216798723
7840,34547,0.1404388495175952,0.7416412415721474
7841,34548,0.1365557415722617,0.5196622235628658
7842,34549,0.061918221227915356,0.16716712429342798
7843,34550,0.043613766400559834,0.5998169293513018
7844,34551,0.34366201511023925,0.7431976600188261
7845,34552,0.06875291395358969,0.037614072493969655
7846,34553,0.835567103231587,0.9340524036685314
7847,34554,0.1938791110203971,0.15562444672197992
7848,34555,0.06935853637035758,0.11821816641831759
7849,34556,0.07069103255989062,0.46952055653605784
7850,34557,0.3671048992241458,0.6877051332692734
7851,34558,0.3201429928706521,0.7126866506497865
7852,34559,0.026955595700146863,0.03993236229070688
7853,34560,0.09928636275406112,0.2066112393388959
7854,34561,0.08810835301310062,0.18321868951571643
7855,34562,0.04969253627700051,0.08137045139481801
7856,34563,0.021467476143208646,0.250589164037516
7857,34564,0.1719026718556767,0.9519289777245531
7858,34565,0.3663181542904601,0.5392777995485388
7859,34566,0.0872867123335051,0.8943587559430526
7860,34567,0.16238559758978352,0.1087722754399249
7861,34568,0.07644547772248975,0.11062010507360914
7862,34569,0.13934367315412094,0.5689137415633627
7863,34570,0.22562726055020413,0.5905165824664256
7864,34571,0.6967258498364862,0.9031766707309983
7865,34572,0.25315924192548833,0.6111992374817354
7866,34573,0.08218124905232875,0.19954585232164676
7867,34574,0.10098372688534997,0.26917023610398266
7868,34575,0.15899596660120105,0.5151584044193986
7869,34576,0.330739783975954,0.28103007018711884
7870,34577,0.07270564089113593,0.9186376652531338
7871,34578,0.30482452685807704,0.8116499638512201
7872,34579,0.2123326504001501,0.3853469134838721
7873,34580,0.033463361808939086,0.03711306792304381
7874,34581,0.012199015433964778,0.027900771008506086
7875,34582,0.10438104055175117,0.3665944876346749
7876,34583,0.08832740846179256,0.9031728667423398
7877,34584,0.15332620414718148,0.33670993753368156
7878,34585,0.06378058341804935,0.10756777033576181
7879,34586,0.022554318025817026,0.052143394314071785
7880,34587,0.45798646937417625,0.7810292472794697
7881,34588,0.14402661989667132,0.6066649606766542
7882,34589,0.45850618030401374,0.9139619955489444
7883,34590,0.770346916296648,0.8997497518580203
7884,34591,0.055595451082428415,0.12741686020756338
7885,34592,0.21311402525790243,0.9141918566924148
7886,34593,0.38522415817000094,0.2964390722424775
7887,34594,0.18545684800699389,0.09823439848659864
7888,34595,0.14061418808173337,0.267960130942045
7889,34596,0.5753980166617914,0.6893524409460025
7890,34597,0.18166373123075433,0.4291095127143649
7891,34598,0.09877517130990451,0.13164729848008663
7892,34599,0.6266911573124179,0.7938882683153445
7893,34600,0.4015382960257306,0.7377548654104208
7894,34601,0.17327580514178131,0.41116537904343436
7895,34602,0.1235219812200592,0.3708325333103827
7896,34603,0.06197142297437159,0.0739549279938654
7897,34604,0.09036212142923981,0.5268800641590417
7898,34605,0.1327929964529087,0.42841234778289466
7899,34606,0.09438037965570589,0.20363713656914062
7900,34607,0.24525694950351373,0.7406038775173026
7901,34608,0.34691184947526416,0.8338753389649137
7902,34609,0.024587992093006397,0.26672098216116324
7903,34610,0.016629931824705547,0.01698493773975466
7904,34611,0.0533805342279488,0.1129975487162612
7905,34612,0.08520814516089906,0.043582292082788306
7906,34613,0.10955960617433354,0.15722197796009008
7907,34614,0.5884024726595822,0.8328657278893622
7908,34615,0.03972657531982131,0.14515924856030046
7909,34616,0.29987188085976657,0.6066505102947709
7910,34617,0.017458137918825396,0.011653091991828698
7911,34618,0.18116429622656846,0.5441242715288805
7912,34619,0.05992929228792077,0.07056141882926727
7913,34620,0.5101952363543215,0.7058643174778299
7914,34621,0.1989959033119827,0.6440174826369113
7915,34622,0.1002230206080824,0.2592380299296782
7916,34623,0.9272612544642602,0.9681376904012264
7917,34624,0.34393160165589715,0.42756417419652565
7918,34625,0.7363700812333639,0.8552635554020893
7919,34626,0.5100357519312277,0.7188592730525059
7920,34627,0.07006230397100253,0.017840254983698484
7921,34628,0.15282391277028345,0.8678737606302305
7922,34629,0.008186444175363048,0.050008640610162206
7923,34630,0.04100221139682653,0.15759610824281
7924,34631,0.03490552703369697,0.8613086351898755
7925,34632,0.0519399026258511,0.11883386233313496
7926,34633,0.2427560343225358,0.31405470945268316
7927,34634,0.1181985362810261,0.4882236362971694
7928,34635,0.09976309916054116,0.18854968059500382
7929,34636,0.6365576880970305,0.583407602995218
7930,34637,0.0882795729772585,0.2375135315504943
7931,34638,0.6214733780411015,0.8156717605449243
7932,34639,0.09488876627008062,0.1301284730692871
7933,34640,0.0846182351554277,0.4406796516066476
7934,34641,0.1640442130994409,0.14343022076540946
7935,34642,0.024867252876436187,0.7181268728901948
7936,34643,0.8346259706315143,0.9293752467639553
7937,34644,0.2457522998358243,0.5383855116706204
7938,34645,0.06559745266173725,0.18687688401099678
7939,34646,0.16253732370219437,0.4163334791036618
7940,34647,0.8757586560647869,0.5253797338292345
7941,34648,0.09993233638523433,0.34066419788918795
7942,34649,0.022455444693567424,0.1323582510048614
7943,34650,0.4182475262520012,0.5427780617678342
7944,34651,0.7884935808577868,0.4727002062292859
7945,34652,0.14285265186863666,0.2502475233452
7946,34653,0.6348902199135554,0.8655814914935275
7947,34654,0.2855280538585033,0.6693702462716078
7948,34655,0.14205731580128345,0.22054233157016873
7949,34656,0.1174812127775646,0.35221523607496324
7950,34657,0.4203878303680441,0.8940320953969417
7951,34658,0.01035201602194509,0.14492380829171886
7952,34659,0.17562743392928276,0.28983504063947013
7953,34660,0.09731647742098062,0.6260670112380143
7954,34661,0.05398014722390074,0.34654213409196316
7955,34662,0.2960402836627184,0.6176584432210532
7956,34663,0.41136829478831527,0.5765811901405363
7957,34664,0.15302585999745985,0.8336236520009559
7958,34665,0.06439021250528645,0.13314379457016837
7959,34666,0.06765666600755622,0.24240471094623617
7960,34667,0.061130218611561565,0.19286138483154955
7961,34668,0.16800782475063145,0.8441071989891837
7962,34669,0.09030442156310715,0.3250953921349236
7963,34670,0.6517624499548259,0.7870215947523493
7964,34671,0.0836830472189604,0.8777891928273823
7965,34672,0.12701970379903207,0.677951670290265
7966,34673,0.46296115322674564,0.6482908353462328
7967,34674,0.07583792035155958,0.09943586782763719
7968,34675,0.7798328818996932,0.9337347334337224
7969,34676,0.5620445020136019,0.8646543646978915
7970,34677,0.1780850295359452,0.3157077228431288
7971,34678,0.14938463888650044,0.9806663266675092
7972,34679,0.46296224595708824,0.6204284576677236
7973,34680,0.2898250653899218,0.7718838450419355
7974,34681,0.016836452615436915,0.020859939556814255
7975,34682,0.8013734266926525,0.5741216080153452
7976,34683,0.43597212388408196,0.7270397952361916
7977,34684,0.06425602531903786,0.0934403021170722
7978,34685,0.1723843204379639,0.36246821188461803
7979,34686,0.054629768308942166,0.38142387376031106
7980,34687,0.2934627351376745,0.6500396278401134
7981,34688,0.03744126035535067,0.5110286772636151
7982,34689,0.663944239670149,0.344330081761223
7983,34690,0.6697128312381229,0.6639249601134299
7984,34691,0.06591947872421824,0.49745078251934394
7985,34692,0.6919398973461309,0.8687412531916308
7986,34693,0.08572745319088022,0.03228479670655967
7987,34694,0.12261797876451204,0.5480438420559909
7988,34695,0.03559878503411124,0.180305111172348
7989,34696,0.11134437460466942,0.9465645823431174
7990,34697,0.09786332202494884,0.16417839308551058
7991,34698,0.4722452254594538,0.2857529940318523
7992,34699,0.01965848120565314,0.2772758441415077
7993,34700,0.1745512606233487,0.3030905108748397
7994,34701,0.04246834307883164,0.3356991780503512
7995,34702,0.06772637269247407,0.33567236482312063
7996,34703,0.03444144397305046,0.051862127756459264
7997,34704,0.0630040325366874,0.5517758155247389
7998,34705,0.3047800108564508,0.9502298807850156
7999,34706,0.31422921702513107,0.8066013207557906
8000,34707,0.020598048340184378,0.08159557632604507
8001,34708,0.05530209623968003,0.2171972792400499
8002,34709,0.020115774629126518,0.0937875640973023
8003,34710,0.04355218448315335,0.02184706862584495
8004,34711,0.8461322215763046,0.9560135911936222
8005,34712,0.3268015199020742,0.693632013776849
8006,34713,0.03445105117050412,0.11389068054710015
8007,34714,0.10392878381889595,0.07523869810943268
8008,34715,0.02477481712539111,0.14907464940161178
8009,34716,0.35187123948564386,0.7217905806997075
8010,34717,0.027762749885862453,0.3582898195866433
8011,34718,0.1091315549108329,0.21578027303138975
8012,34719,0.02737186213908515,0.7586447161725158
8013,34720,0.20919670396790263,0.4877246020154164
8014,34721,0.026724578488699875,0.14179702878934544
8015,34722,0.1036918568740862,0.11723347264324172
8016,34723,0.10324589928080649,0.07479801467445955
8017,34724,0.7005372548170463,0.7013113645024482
8018,34725,0.41707125545220436,0.8905383503042288
8019,34726,0.06857693880863748,0.1642269978016394
8020,34727,0.045154990793013446,0.9539950904747085
8021,34728,0.06376988129220611,0.6217582123420664
8022,34729,0.6967406381350251,0.8544077847242317
8023,34730,0.07782002350672469,0.08794157310362852
8024,34731,0.06513511869590594,0.07831912403890955
8025,34732,0.06229965186762632,0.24352022441737542
8026,34733,0.16527383671724571,0.9276628048069893
8027,34734,0.27605369328496737,0.6772234290346142
8028,34735,0.08371302488553213,0.8575452223321575
8029,34736,0.014420143796350218,0.9464549127040968
8030,34737,0.09516534751871092,0.301593269970294
8031,34738,0.01471993736389106,0.038750732442570185
8032,34739,0.021349867623180196,0.03430056723853749
8033,34740,0.040419452563734755,0.4079260641499875
8034,34741,0.03268775846388253,0.2763640368077961
8035,34742,0.12174574804640997,0.6750738247054322
8036,34743,0.0738948197899729,0.19691459688589
8037,34744,0.13378528748170954,0.3205051731430578
8038,34745,0.02013701077297013,0.41173757588511306
8039,34746,0.06413140515277711,0.23175042533858128
8040,34747,0.1033104694433667,0.17317427109886055
8041,34748,0.5861232508225809,0.746367602822304
8042,34749,0.07704999850494323,0.14604062695935938
8043,34750,0.07633447140391683,0.7592757346565531
8044,34751,0.43313434258775413,0.7786359408747959
8045,34752,0.40738253195539975,0.8639176856805034
8046,34753,0.3846943890956569,0.9345523461133565
8047,34754,0.00841278442171715,0.20145429731595332
8048,34755,0.511820511827812,0.948073532045121
8049,34756,0.6205276982781108,0.4347898900520969
8050,34757,0.13788300366472014,0.5569279087971177
8051,34758,0.12706914373197076,0.5099206831634199
8052,34759,0.10051547788131808,0.2603698417920983
8053,34760,0.7560623203542259,0.5573368283630682
8054,34761,0.0213468562146189,0.057928578932084064
8055,34762,0.2327145468627382,0.8909926378428977
8056,34763,0.40633146742192905,0.6522429694161969
8057,34764,0.008050228875902316,0.06382795948695118
8058,34765,0.1735628551303978,0.3335501858830351
8059,34766,0.3924218164635618,0.9739019442867654
8060,34767,0.14420979330682923,0.4461581364880859
8061,34768,0.6039684853873356,0.7169001857846231
8062,34769,0.11100810870466446,0.6223946145386333
8063,34770,0.07087126360695753,0.5219337418940884
8064,34771,0.15886679465189177,0.9160488581910854
8065,34772,0.3638595061820118,0.469688189447229
8066,34773,0.24489699651491162,0.7835272203859202
8067,34774,0.4676188530157146,0.7839271909816148
8068,34775,0.09651302257450689,0.21235779262403057
8069,34776,0.2019649909963435,0.12959184078867098
8070,34777,0.016818405334002674,0.11181289072833521
8071,34778,0.5569379261125277,0.6514403589803271
8072,34779,0.17371278383826894,0.3620310975411638
8073,34780,0.13966119969400342,0.13990394858507604
8074,34781,0.1510763123787192,0.9334893739831119
8075,34782,0.03804350188868193,0.012162980448296213
8076,34783,0.09259328453783656,0.5166748313899872
8077,34784,0.08323137741692001,0.1302588436864213
8078,34785,0.08929337558974793,0.20664051960449403
8079,34786,0.8462011420147314,0.782180854949181
8080,34787,0.03614061848593709,0.45630682180429455
8081,34788,0.40871064998948636,0.930849229484275
8082,34789,0.015692075497641463,0.7802347369083159
8083,34790,0.6965205733330068,0.7019853034126653
8084,34791,0.03753861012590995,0.1345701826525809
8085,34792,0.1332640607279097,0.19127199040054463
8086,34793,0.6487617694588718,0.6636800894867974
8087,34794,0.03427385357938526,0.33661972769188925
8088,34795,0.12249176675082293,0.39340348518935947
8089,34796,0.10556188409081096,0.9340307821821794
8090,34797,0.07246116311388283,0.21627577293137515
8091,34798,0.46416105361336996,0.9245256603181284
8092,34799,0.1012930371843582,0.15472624810691119
8093,34800,0.047603873041010734,0.4491138300200903
8094,34801,0.1570234653326091,0.29877192200725655
8095,34802,0.18792888811033479,0.21474125884821862
8096,34803,0.34937360198293654,0.7851085738503719
8097,34804,0.4474111675513825,0.7987051521614404
8098,34805,0.14991280660164377,0.3233388048625178
8099,34806,0.22696363853596585,0.647194855293409
8100,34807,0.2201360617052136,0.7380355871941708
8101,34808,0.32320885326539833,0.28588640336376037
8102,34809,0.25925076706716804,0.22407511470063182
8103,34810,0.5652602132231704,0.6228528420152631
8104,34811,0.0411429273619028,0.7965280330483753
8105,34812,0.19524139131437357,0.5279648909955289
8106,34813,0.018159749871930617,0.1123803882229075
8107,34814,0.033685883215011536,0.3062416448125827
8108,34815,0.3405703898848624,0.4736624531287822
8109,34816,0.06703970850167155,0.1745681351297001
8110,34817,0.023971102871017256,0.04689933777242363
8111,34818,0.10189257233365262,0.5683147783919703
8112,34819,0.026863803747856903,0.1291972257978903
8113,34820,0.08858369750530991,0.1467149787630876
8114,34821,0.006446143400479194,0.06108461371926531
8115,34822,0.08299381369781467,0.285114284598982
8116,34823,0.16124945753662973,0.1802004278673797
8117,34824,0.11168382359803612,0.18139060979589647
8118,34825,0.10004580518706024,0.22191660456021342
8119,34826,0.05469556135401639,0.1279626057863479
8120,34827,0.22062225928135712,0.7646650073933446
8121,34828,0.035850402942130634,0.06753681588297503
8122,34829,0.4671971635527518,0.7893788601643011
8123,34830,0.6220840490418102,0.7901892536009972
8124,34831,0.1175443144443801,0.6215111941940497
8125,34832,0.13663155847736366,0.5666850499993262
8126,34833,0.08666032897824019,0.11709891418865696
8127,34834,0.15813969667650216,0.22513695155057634
8128,34835,0.06791085214311393,0.5929517579984003
8129,34836,0.052071483640235665,0.8435201888543764
8130,34837,0.18656568164455586,0.4125773863787764
8131,34838,0.022283757599633764,0.03970147629178802
8132,34839,0.12161654546912244,0.466502949011123
8133,34840,0.09095209378196488,0.6629196610580744
8134,34841,0.07780438031388376,0.14793160125734
8135,34842,0.004484782379955912,0.030453602829566453
8136,34843,0.10067129749241971,0.2035308787501722
8137,34844,0.2165530914182221,0.8914715962579961
8138,34845,0.06889728592154745,0.24597434548313882
8139,34846,0.10646075997591893,0.49282934345644014
8140,34847,0.5377661899976675,0.9069474993452507
8141,34848,0.02332953299904889,0.1808127638954528
8142,34849,0.28990677835804995,0.9749355912013075
8143,34850,0.6695460046637267,0.2390899299315915
8144,34851,0.05286616070020459,0.4016787974596021
8145,34852,0.07991046848714065,0.5352128010236569
8146,34853,0.1338023042572105,0.3264274444745344
8147,34854,0.05175775396336585,0.5200837844509532
8148,34855,0.21404785065620913,0.6605657793079491
8149,34856,0.4334711951974969,0.6790302735759829
8150,34857,0.009336679221814973,0.016682911712432455
8151,34858,0.12989181021495122,0.3057418180012476
8152,34859,0.0949307281740841,0.4372961022531442
8153,34860,0.6697466993899072,0.8358255169949406
8154,34861,0.0538100666906366,0.4798406895782277
8155,34862,0.1954648818779613,0.04647414539284725
8156,34863,0.026604750829585685,0.03606081633147886
8157,34864,0.8666851285558559,0.9283756151008155
8158,34865,0.4808558819833787,0.8531424329081118
8159,34866,0.8843102963734978,0.9520374769993826
8160,34867,0.05672918154033236,0.0699895299067963
8161,34868,0.7749810125985864,0.6491594911255057
8162,34869,0.13438341243194243,0.657519714093852
8163,34870,0.010735204696212827,0.16054410667686222
8164,34871,0.008225981143175645,0.10737002398675102
8165,34872,0.4784426638569216,0.8249412054196574
8166,34873,0.11745781985897252,0.17525947848101187
8167,34874,0.2405556541986638,0.5237214494206311
8168,34875,0.4678641017977046,0.7184897326779617
8169,34876,0.2825336178022432,0.8305690854176616
8170,34877,0.21932529639622717,0.6850523460172541
8171,34878,0.08928576340296412,0.8991215932430882
8172,34879,0.08108229924833611,0.20790813304593808
8173,34880,0.17692667363012474,0.3057334754790588
8174,34881,0.5739926252354892,0.896154002024519
8175,34882,0.05194138323376383,0.10699296702220744
8176,34883,0.0826192071341607,0.31650878576562474
8177,34884,0.11140994244541413,0.34469053606260347
8178,34885,0.8393846167814313,0.9415800765765795
8179,34886,0.47743470443410724,0.8449977743606587
8180,34887,0.06464884087154274,0.0970834868260283
8181,34888,0.25256439425587585,0.9470003868786228
8182,34889,0.5011459074756791,0.061676106822449964
8183,34890,0.018142354872765117,0.03373409696545517
8184,34891,0.0399639759851228,0.0337384426344846
8185,34892,0.8882670957368924,0.9655239730238161
8186,34893,0.1611408570929671,0.29048680286331946
8187,34894,0.018460578304509413,0.061238560369398204
8188,34895,0.7788602423403537,0.9302201976188724
8189,34896,0.020569275924876337,0.6791834576480648
8190,34897,0.849056318621729,0.9047419615048539
8191,34898,0.10435975147282721,0.7688222614503297
8192,34899,0.7148880603517103,0.9326618578759381
8193,34900,0.06996526675156403,0.3245623527495476
8194,34901,0.0674362749699343,0.13427373371691692
8195,34902,0.015319918716318402,0.20516804939380506
8196,34903,0.09297456858915588,0.19642282095426003
8197,34904,0.09174506807362631,0.153481165923721
8198,34905,0.09640953366577483,0.23823620076633856
8199,34906,0.16195738545062482,0.5525742642572116
8200,34907,0.038939150986677724,0.19396634448232794
8201,34908,0.07083422502545535,0.2027404595055372
8202,34909,0.08995403056099821,0.21156661263900198
8203,34910,0.5562679399352967,0.8196533427864761
8204,34911,0.9145859026831914,0.4054645763228614
8205,34912,0.0792118774988167,0.1270211594763016
8206,34913,0.26412012532473755,0.17679094481577867
8207,34914,0.061107685064516415,0.832694605368223
8208,34915,0.07548979844364126,0.1493223196979577
8209,34916,0.09369584540221562,0.7966877021748541
8210,34917,0.26040797420327727,0.9524466243221066
8211,34918,0.22449685514879675,0.6488681030958061
8212,34919,0.31318164413866206,0.6382864350950654
8213,34920,0.79829660714047,0.9369458444941228
8214,34921,0.3848198331664893,0.8185804898394076
8215,34922,0.05387714165147434,0.16260757587022315
8216,34923,0.11199913773853802,0.5184973822462631
8217,34924,0.31614541659198225,0.5831171611712761
8218,34925,0.007458531801370132,0.030683776169626604
8219,34926,0.09463091914580066,0.5986499168900377
8220,34927,0.1218801214175396,0.846120476094334
8221,34928,0.16598079294750492,0.6807723207819935
8222,34929,0.06450399614213012,0.6486790964890372
8223,34930,0.25616438310006034,0.7124840029237539
8224,34931,0.03552242826934315,0.38867182674170636
8225,34932,0.08046958025241771,0.6475334593554363
8226,34933,0.221979151336309,0.4150535332924214
8227,34934,0.02566029485200531,0.05524863643408459
8228,34935,0.1703509014652665,0.7641877473621411
8229,34936,0.14193610984668298,0.5968501257100076
8230,34937,0.045676307663549506,0.08349121857335165
8231,34938,0.30973194049133645,0.9626426375117053
8232,34939,0.10963985723740804,0.30153397487048783
8233,34940,0.5058393896128138,0.933321098277544
8234,34941,0.01891391955058838,0.03494168321276317
8235,34942,0.7264770269665974,0.6665863423546451
8236,34943,0.06956138343948116,0.5384847349036453
8237,34944,0.14803005043796744,0.1031306882458298
8238,34945,0.18229954285045688,0.2158893897352959
8239,34946,0.2881104279246988,0.2996697457468452
8240,34947,0.06329140523969504,0.17707849835135528
8241,34948,0.26616683894414683,0.08366064000811445
8242,34949,0.09512378816307558,0.24131639978556768
8243,34950,0.07143087322521645,0.25837579213317174
8244,34951,0.186175962198194,0.5675970776386979
8245,34952,0.19588757350856967,0.9655657504181099
8246,34953,0.2938591005557892,0.6230432212977043
8247,34954,0.6261206087489994,0.9854377569441621
8248,34955,0.042314816637537146,0.12287441468988115
8249,34956,0.7775999879837365,0.8259899120028703
8250,34957,0.3900445595672143,0.6626392436514758
8251,34958,0.14206855928099188,0.7539238554466419
8252,34959,0.11321692844145813,0.16514334908867953
8253,34960,0.0754589055781188,0.7891431494345517
8254,34961,0.14871235503619604,0.8000577823224522
8255,34962,0.638843493936654,0.8544539388924374
8256,34963,0.06037072636399651,0.925998948586883
8257,34964,0.046615170152182486,0.12462310571398952
8258,34965,0.0591812532525911,0.146101958504098
8259,34966,0.03997360973129559,0.23669073451925118
8260,34967,0.15868197486339636,0.15976135996801138
8261,34968,0.0999098984376411,0.28877980135124187
8262,34969,0.05792708366868931,0.4120733056255145
8263,34970,0.0551917515340897,0.2788856078327059
8264,34971,0.21914317781650178,0.5747563198804292
8265,34972,0.08596139932907763,0.3722908692351693
8266,34973,0.19030287843581128,0.1621124660446934
8267,34974,0.5197074654057404,0.8101623752278944
8268,34975,0.08764330241992706,0.033044327759935974
8269,34976,0.028035099702383083,0.20851626220140812
8270,34977,0.15029946275352296,0.3468204746380008
8271,34978,0.14113025004054539,0.6220754346619419
8272,34979,0.07678074114283319,0.12201434464582095
8273,34980,0.8096099968201387,0.8912990320315308
8274,34981,0.04688137944302431,0.8257125650349176
8275,34982,0.7301016128251689,0.8756256611875307
8276,34983,0.04599734803291535,0.24595058606120962
8277,34984,0.4260791099573036,0.7326185704340541
8278,34985,0.2868302880381264,0.7503126632647834
8279,34986,0.43723656573333536,0.32160077144091365
8280,34987,0.014716231618093708,0.05507768451254795
8281,34988,0.12362165118720153,0.38982964348112725
8282,34989,0.07399838560690482,0.21047756136104287
8283,34990,0.0729889419162979,0.6827265719905862
8284,34991,0.46248878620850886,0.5342118160849255
8285,34992,0.1954699593194065,0.9702065520248312
8286,34993,0.26745979950953286,0.7422993265488181
8287,34994,0.3307288877613913,0.9292608785184899
8288,34995,0.13217420912998168,0.7402539621057284
8289,34996,0.8027592775141764,0.962739569871903
8290,34997,0.27446900413180225,0.3059958906606754
8291,34998,0.4678982924652293,0.35881040373151063
8292,34999,0.17925285738923538,0.6742314488889877
8293,35000,0.032222571715323285,0.6789797577533212
8294,35001,0.0473726406886618,0.3445497015646165
8295,35002,0.07690740087466248,0.7475726315236438
8296,35003,0.2467416294807168,0.5688985117322473
8297,35004,0.06418641350039354,0.1191803583793232
8298,35005,0.06878113154198644,0.3242117659025125
8299,35006,0.2017475835683007,0.6679466530556434
8300,35007,0.037797355513632294,0.2774250976310241
8301,35008,0.16214438732093328,0.4379453335390593
8302,35009,0.05730815976950082,0.7549798637247809
8303,35010,0.1479081691923982,0.33166686688835173
8304,35011,0.18911132038821538,0.4079930256488593
8305,35012,0.7385814602888777,0.7610622641171291
8306,35013,0.05317327271577276,0.40809235562983776
8307,35014,0.07968609370089341,0.13407510494355118
8308,35015,0.17280543227219167,0.3018840978242187
8309,35016,0.03585001794973036,0.15280994579125098
8310,35017,0.7361074865040904,0.9016929134062154
8311,35018,0.03136182981686869,0.0736440229224506
8312,35019,0.08212771330548563,0.7485940427728899
8313,35020,0.7531110978981653,0.9324696161772682
8314,35021,0.08621222053257595,0.18486445336654095
8315,35022,0.02191374198072852,0.21631961617102416
8316,35023,0.17910957983049117,0.20567368312299486
8317,35024,0.2723956836840753,0.17200384869199267
8318,35025,0.052968682947784264,0.13280718443893236
8319,35026,0.05588925202897449,0.1278019503423743
8320,35027,0.13870899782567067,0.5140826344620343
8321,35028,0.4053808746844331,0.8602259938960265
8322,35029,0.4271956454537215,0.8048656436949366
8323,35030,0.3680957583865313,0.5362481711968402
8324,35031,0.07806895084277982,0.161281520446744
8325,35032,0.15931022171651915,0.5412848183388722
8326,35033,0.316651298532221,0.6833356704203405
8327,35034,0.049488424614608055,0.27737811279522206
8328,35035,0.11118888038617726,0.7252953852220834
8329,35036,0.1359958341919629,0.28517203406369557
8330,35037,0.08154683003346702,0.5091974237617447
8331,35038,0.1470996601673003,0.1430760164973598
8332,35039,0.7024770806774554,0.8531873024332043
8333,35040,0.11220379272198291,0.04932837119163339
8334,35041,0.148705382933272,0.21311019018433908
8335,35042,0.05146723495516708,0.23812394344564056
8336,35043,0.14042320660964178,0.4247593175108626
8337,35044,0.031152592706130473,0.13549843949128218
8338,35045,0.017416268789998322,0.03802172104960961
8339,35046,0.5793610783184829,0.5502548541051384
8340,35047,0.7259053749225621,0.42424717425249825
8341,35048,0.11101017565885905,0.4812676511046583
8342,35049,0.17577550283137913,0.5979029559898674
8343,35050,0.05003589734303442,0.057549042847138875
8344,35051,0.12896754091985524,0.3504863411942578
8345,35052,0.0782391136808378,0.24113532604921473
8346,35053,0.08550404841177517,0.9130092820399632
8347,35054,0.07121353880482555,0.166272931384117
8348,35055,0.20358885072562868,0.450568917757008
8349,35056,0.07447640103805972,0.07059835424990665
8350,35057,0.03320558852421459,0.09498354014402394
8351,35058,0.48204823339086783,0.32465131012317666
8352,35059,0.13073214067124037,0.08387371539970354
8353,35060,0.0661538255510439,0.14200811467161473
8354,35061,0.1148355449791827,0.16475385647618798
8355,35062,0.17960706351555486,0.8399567032671962
8356,35063,0.03860947836152983,0.06458158813845934
8357,35064,0.11500420446370893,0.21609747503982418
8358,35065,0.5492770041196944,0.8772663456493363
8359,35066,0.09703734922563313,0.3632238939108236
8360,35067,0.04431682593321718,0.09889485006177705
8361,35068,0.17281988079754143,0.5143997077569346
8362,35069,0.09199964221185583,0.2370683892156585
8363,35070,0.40049750348077867,0.5846869784292954
8364,35071,0.2838983837152689,0.3481576925702567
8365,35072,0.44444579844111726,0.7518422236320383
8366,35073,0.4360177325597246,0.19808165514276058
8367,35074,0.6142788344097881,0.20641521463443205
8368,35075,0.19390421223112284,0.36811433203810434
8369,35076,0.14142856484576072,0.34463755122740475
8370,35077,0.015131308120153113,0.05198898429086775
8371,35078,0.2875782881659788,0.4311377239259313
8372,35079,0.7258585820263044,0.9105130878335627
8373,35080,0.24583714237364077,0.5780807048917908
8374,35081,0.18040183859732717,0.3814193480951803
8375,35082,0.008150477132900708,0.04904574527030349
8376,35083,0.11062885979814625,0.16467282661571658
8377,35084,0.5770355401386148,0.8828837922696572
8378,35085,0.05517498751975241,0.8948239507811057
8379,35086,0.09407858822422688,0.16505486690461804
8380,35087,0.0264372026795997,0.7749355898560559
8381,35088,0.2629524093719326,0.9619278414322253
8382,35089,0.06621532784447247,0.12391665110716356
8383,35090,0.43623123380315054,0.9104679985777153
8384,35091,0.05960862487607919,0.03703175608257855
8385,35092,0.1228138142942716,0.6325152413120806
8386,35093,0.04019464930015292,0.10367770897549484
8387,35094,0.09512846856539854,0.5102864269032904
8388,35095,0.2972529768060232,0.4774693359170932
8389,35096,0.033518539382999306,0.8967704596808962
8390,35097,0.5434173718037085,0.9379180374856827
8391,35098,0.22324855417823766,0.632221741876453
8392,35099,0.046919980183573004,0.150424080875662
8393,35100,0.3442880589086257,0.944265192920158
8394,35101,0.16670767407597561,0.5775851650555752
8395,35102,0.05236385919863602,0.19958714249693948
8396,35103,0.03876201288857145,0.07288171050555763
8397,35104,0.09586686398148146,0.9314701081190674
8398,35105,0.19698268294071566,0.41823744758251175
8399,35106,0.054645507861656305,0.44081750371765727
8400,35107,0.0831402268009748,0.5359206322036245
8401,35108,0.08640954709509914,0.37442394099695026
8402,35109,0.5684733124499526,0.16240105875932098
8403,35110,0.30395700731930037,0.3124683948987197
8404,35111,0.4023844685531694,0.9282116624522367
8405,35112,0.10713151917213053,0.8450864547543092
